pm_timestamp,pm_processid,pm_user,pm_action,changeby,changedate,wostatusid,orgid,wonum,status,actlabcost,jpnum,estatapprlabcost,assetlocpriority,siteid,status_description,wopriority,actmatcost,actlabhrs,calcpriority,woclass_description,supervisor,description,assetnum,actintlabcost,worktype,estlabcost,location
1998-12-05T15:27:00-06:00,3007-40,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:00-06:00,624,EAGLENA,3007-40,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect Gear Reducer Unit. Check Gear-Box Gease,13110,0,,0,BPM3100
1998-12-05T15:27:00-06:00,3007-50,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:00-06:00,622,EAGLENA,3007-50,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,"Inspect, Clean & Lubricate Drive Chain.",13110,0,,0,BPM3100
1998-12-05T15:27:00-06:00,3007-60,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:00-06:00,619,EAGLENA,3007-60,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Check Belts & Pulleys,13110,0,,0,BPM3100
1998-12-05T15:27:00-06:00,3007-70,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:00-06:00,620,EAGLENA,3007-70,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect and Lubricate Roller Bearings and Wheels,13110,0,,0,BPM3100
1998-12-05T15:27:00-06:00,3007-80,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:00-06:00,621,EAGLENA,3007-80,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Operate Ensure That Unit Runs,13110,0,,0,BPM3100
1998-12-05T15:27:06-06:00,3008-10,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:06-06:00,633,EAGLENA,3008-10,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect Switches,13160,0,,0,BPM3100
1998-12-05T15:27:06-06:00,3008-20,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:06-06:00,629,EAGLENA,3008-20,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect Motor & Mounts,13160,0,,0,BPM3100
1998-12-05T15:27:06-06:00,3008-30,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:06-06:00,631,EAGLENA,3008-30,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Clean Motor & Electrical Connections,13160,0,,0,BPM3100
1998-12-05T15:27:06-06:00,3008-40,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:06-06:00,632,EAGLENA,3008-40,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect Gear Reducer Unit. Check Gear-Box Gease,13160,0,,0,BPM3100
1998-12-05T15:27:06-06:00,3008-50,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:06-06:00,626,EAGLENA,3008-50,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,"Inspect, Clean & Lubricate Drive Chain.",13160,0,,0,BPM3100
1998-12-05T15:27:06-06:00,3008-60,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:06-06:00,630,EAGLENA,3008-60,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Check Belts & Pulleys,13160,0,,0,BPM3100
1998-12-05T15:27:06-06:00,3008-70,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:06-06:00,628,EAGLENA,3008-70,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect and Lubricate Roller Bearings and Wheels,13160,0,,0,BPM3100
1998-12-05T15:27:06-06:00,3008-80,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:06-06:00,627,EAGLENA,3008-80,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Operate Ensure That Unit Runs,13160,0,,0,BPM3100
1998-12-05T15:27:13-06:00,3009-10,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:13-06:00,640,EAGLENA,3009-10,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect Switches,13120,0,,0,BPM3100
1998-12-05T15:27:13-06:00,3009-20,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:13-06:00,634,EAGLENA,3009-20,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect Motor & Mounts,13120,0,,0,BPM3100
1998-12-05T15:27:13-06:00,3009-30,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:13-06:00,636,EAGLENA,3009-30,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Clean Motor & Electrical Connections,13120,0,,0,BPM3100
1998-12-05T15:27:13-06:00,3009-40,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:13-06:00,637,EAGLENA,3009-40,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect Gear Reducer Unit. Check Gear-Box Gease,13120,0,,0,BPM3100
1998-12-05T15:27:13-06:00,3009-50,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:13-06:00,639,EAGLENA,3009-50,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,"Inspect, Clean & Lubricate Drive Chain.",13120,0,,0,BPM3100
1998-12-05T15:27:13-06:00,3009-60,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:13-06:00,635,EAGLENA,3009-60,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Check Belts & Pulleys,13120,0,,0,BPM3100
1998-12-05T15:27:13-06:00,3009-70,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:13-06:00,641,EAGLENA,3009-70,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect and Lubricate Roller Bearings and Wheels,13120,0,,0,BPM3100
1998-12-05T15:27:13-06:00,3009-80,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:13-06:00,638,EAGLENA,3009-80,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Operate Ensure That Unit Runs,13120,0,,0,BPM3100
1998-12-05T15:27:19-06:00,3010-10,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:19-06:00,642,EAGLENA,3010-10,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,"Check tires, lights, horn, mirrors.",12400,0,,0,SHIPPING
1998-12-05T15:27:19-06:00,3010-20,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:19-06:00,643,EAGLENA,3010-20,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Check windshield wipers and steering.,12400,0,,0,SHIPPING
1998-12-05T15:27:19-06:00,3010-30,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:19-06:00,644,EAGLENA,3010-30,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,"Check key,seat, forward/reverse switches.",12400,0,,0,SHIPPING
1998-12-05T15:27:19-06:00,3010-40,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:19-06:00,645,EAGLENA,3010-40,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,"Check brakes, brake lights, and emergency brake.",12400,0,,0,SHIPPING
1998-12-05T15:27:19-06:00,3010-50,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:19-06:00,646,EAGLENA,3010-50,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Check battery. Add water as needed.,12400,0,,0,SHIPPING
1998-12-05T15:27:19-06:00,3010-60,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:19-06:00,647,EAGLENA,3010-60,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,"Check terminals and cables, battery charger.",12400,0,,0,SHIPPING
1998-12-05T15:27:19-06:00,3010-70,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:19-06:00,648,EAGLENA,3010-70,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Lubricate chain and check sprockets.,12400,0,,0,SHIPPING
1998-12-05T15:27:19-06:00,3010-80,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:19-06:00,649,EAGLENA,3010-80,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Repack wheel bearings. Grease steering chassis.,12400,0,,0,SHIPPING
1998-12-05T15:27:19-06:00,3010-90,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:19-06:00,650,EAGLENA,3010-90,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Test-operate vehicle and check for safety.,12400,0,,0,SHIPPING
1998-12-05T15:27:25-06:00,3011-10,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:25-06:00,651,EAGLENA,3011-10,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect Switches,13141,0,,0,BPM3100
1998-12-05T15:27:25-06:00,3011-20,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:25-06:00,652,EAGLENA,3011-20,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect Drive Motor & Mounts,13141,0,,0,BPM3100
1998-12-05T15:27:25-06:00,3011-30,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:25-06:00,653,EAGLENA,3011-30,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Clean Motor,13141,0,,0,BPM3100
1998-12-05T15:27:25-06:00,3011-40,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:25-06:00,654,EAGLENA,3011-40,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect Gear Reducer Unit. Check Gear Box.,13141,0,,0,BPM3100
1998-12-05T15:27:25-06:00,3011-50,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:25-06:00,655,EAGLENA,3011-50,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,"Inspect, Clean & Lubricate Drive Chain.",13141,0,,0,BPM3100
1998-12-05T15:27:25-06:00,3011-60,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:25-06:00,656,EAGLENA,3011-60,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Check Belts & Pulleys,13141,0,,0,BPM3100
1998-12-05T15:27:25-06:00,3011-70,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:25-06:00,657,EAGLENA,3011-70,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Inspect & Lubricate Roller Bearings & Wheels,13141,0,,0,BPM3100
1998-12-05T15:27:25-06:00,3011-80,MAXIMO,WSCH,MAXIMO,1998-12-05T15:27:25-06:00,658,EAGLENA,3011-80,WSCH,0,,0,,BEDFORD,Waiting to be scheduled,,0,0,,Activity,,Operate to Ensure That Unit Runs Safely,13141,0,,0,BPM3100
1998-12-31T16:15:26-06:00,5010-10,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:15:26-06:00,659,EAGLENA,5010-10,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Inspect on/off and limit switches.,12700,0,,0,SHIPPING
1998-12-31T16:15:26-06:00,5010-100,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:15:26-06:00,662,EAGLENA,5010-100,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,"Replace worn bearings, index plate and bolts.",12700,0,,0,SHIPPING
1998-12-31T16:15:26-06:00,5010-20,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:15:26-06:00,668,EAGLENA,5010-20,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Clean motor.,12700,0,,0,SHIPPING
1998-12-31T16:15:26-06:00,5010-30,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:15:26-06:00,661,EAGLENA,5010-30,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Inspect gear reducer unit. Check gear box oil.,12700,0,,0,SHIPPING
1998-12-31T16:15:26-06:00,5010-40,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:15:26-06:00,660,EAGLENA,5010-40,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,"Inspect, clean, and lubricate drive chain.",12700,0,,0,SHIPPING
1998-12-31T16:15:26-06:00,5010-50,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:15:26-06:00,667,EAGLENA,5010-50,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check conveyor belt & pulleys for proper tension.,12700,0,,0,SHIPPING
1998-12-31T16:15:26-06:00,5010-60,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:15:26-06:00,666,EAGLENA,5010-60,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Inspect and lubricate roller bearings and wheels.,12700,0,,0,SHIPPING
1998-12-31T16:15:26-06:00,5010-70,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:15:26-06:00,665,EAGLENA,5010-70,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Operate conveyor to ensure that unit runs quietly.,12700,0,,0,SHIPPING
1998-12-31T16:15:26-06:00,5010-80,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:15:26-06:00,664,EAGLENA,5010-80,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Change oil in gear reducer. Examine drained oil. ,12700,0,,0,SHIPPING
1998-12-31T16:15:26-06:00,5010-90,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:15:26-06:00,663,EAGLENA,5010-90,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Record amperage and voltage with motor operating.,12700,0,,0,SHIPPING
1998-12-31T16:14:31-06:00,5011-10,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:14:31-06:00,669,EAGLENA,5011-10,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Electrical Subsystems and components,11200,0,,0,BR200
1998-12-31T16:14:31-06:00,5011-20,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:14:31-06:00,673,EAGLENA,5011-20,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Motor and Mounts,11200,0,,0,BR200
1998-12-31T16:14:31-06:00,5011-30,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:14:31-06:00,670,EAGLENA,5011-30,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Filtration Units,11200,0,,0,BR200
1998-12-31T16:14:31-06:00,5011-40,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:14:31-06:00,672,EAGLENA,5011-40,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Conduct Air Quality Chemical Tests,11200,0,,0,BR200
1998-12-31T16:14:31-06:00,5011-50,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:14:31-06:00,671,EAGLENA,5011-50,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Operate to ensure safety,11200,0,,0,BR200
1998-12-31T16:14:03-06:00,5012-10,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:14:03-06:00,674,EAGLENA,5012-10,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Electrical Subsystems and components,11300,0,,0,BR300
1998-12-31T16:14:03-06:00,5012-20,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:14:03-06:00,677,EAGLENA,5012-20,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Ignitor and clean connections,11300,0,,0,BR300
1998-12-31T16:14:03-06:00,5012-30,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:14:03-06:00,675,EAGLENA,5012-30,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Filtration System and Compression,11300,0,,0,BR300
1998-12-31T16:14:03-06:00,5012-40,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:14:03-06:00,678,EAGLENA,5012-40,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Conduct Air Quality Chemical Tests,11300,0,,0,BR300
1998-12-31T16:14:03-06:00,5012-50,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:14:03-06:00,679,EAGLENA,5012-50,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Inspect Operation of 100 HP Motor @ 1800 RPMS,11300,0,,0,BR300
1998-12-31T16:14:03-06:00,5012-60,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:14:03-06:00,680,EAGLENA,5012-60,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Stress Test Motor Starter 12/440 V/60HZ,11300,0,,0,BR300
1998-12-31T16:14:03-06:00,5012-70,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:14:03-06:00,676,EAGLENA,5012-70,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Operate to Ensure Safety,11300,0,,0,BR300
1998-12-31T16:13:28-06:00,5013-10,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:13:28-06:00,681,EAGLENA,5013-10,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Electrical Subsystems and components,11460,0,,0,BR460
1998-12-31T16:13:28-06:00,5013-20,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:13:28-06:00,685,EAGLENA,5013-20,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Ignitor and clean connections,11460,0,,0,BR460
1998-12-31T16:13:28-06:00,5013-30,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:13:28-06:00,683,EAGLENA,5013-30,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Filtration System and Compression,11460,0,,0,BR460
1998-12-31T16:13:28-06:00,5013-40,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:13:28-06:00,682,EAGLENA,5013-40,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Conduct Air Quality Chemical Tests,11460,0,,0,BR460
1998-12-31T16:13:28-06:00,5013-50,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:13:28-06:00,684,EAGLENA,5013-50,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Operate to ensure safety,11460,0,,0,BR460
1998-12-31T16:12:55-06:00,5014-30,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:55-06:00,686,EAGLENA,5014-30,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check forward/reverse switches.,12210,0,,0,SHIPPING
1998-12-31T16:12:55-06:00,5014-40,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:55-06:00,690,EAGLENA,5014-40,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,"Check braking systems, and emergency brake.",12210,0,,0,SHIPPING
1998-12-31T16:12:55-06:00,5014-50,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:55-06:00,687,EAGLENA,5014-50,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Electrical Systems,12210,0,,0,SHIPPING
1998-12-31T16:12:55-06:00,5014-80,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:55-06:00,689,EAGLENA,5014-80,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Repack wheel bearings. Grease steering chassis.,12210,0,,0,SHIPPING
1998-12-31T16:12:55-06:00,5014-90,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:55-06:00,688,EAGLENA,5014-90,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Test-operate and check for safety.,12210,0,,0,SHIPPING
1998-12-31T16:12:24-06:00,5015-10,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:24-06:00,691,EAGLENA,5015-10,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,"Check tires, lights, horn, mirrors.",12100,0,,0,SHIPPING
1998-12-31T16:12:24-06:00,5015-20,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:24-06:00,693,EAGLENA,5015-20,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check windshield wipers and steering.,12100,0,,0,SHIPPING
1998-12-31T16:12:24-06:00,5015-30,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:24-06:00,692,EAGLENA,5015-30,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,"Check key,seat, forward/reverse switches.",12100,0,,0,SHIPPING
1998-12-31T16:12:24-06:00,5015-40,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:24-06:00,694,EAGLENA,5015-40,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,"Check brakes, brake lights, and emergency brake.",12100,0,,0,SHIPPING
1998-12-31T16:12:24-06:00,5015-50,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:24-06:00,695,EAGLENA,5015-50,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check battery. Add water as needed.,12100,0,,0,SHIPPING
1998-12-31T16:12:24-06:00,5015-60,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:24-06:00,696,EAGLENA,5015-60,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,"Check terminals and cables, battery charger.",12100,0,,0,SHIPPING
1998-12-31T16:12:24-06:00,5015-70,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:24-06:00,697,EAGLENA,5015-70,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Lubricate chain and check sprockets.,12100,0,,0,SHIPPING
1998-12-31T16:12:24-06:00,5015-80,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:24-06:00,698,EAGLENA,5015-80,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Repack wheel bearings. Grease steering chassis.,12100,0,,0,SHIPPING
1998-12-31T16:12:24-06:00,5015-90,MAXIMO,WAPPR,MAXIMO,1998-12-31T16:12:24-06:00,699,EAGLENA,5015-90,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Test-operate vehicle and check for safety.,12100,0,,0,SHIPPING
1998-11-12T10:12:45-06:00,6010-10,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:12:45-06:00,700,EAGLENA,6010-10,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Inspect on/off and limit switches.,12700,0,,0,SHIPPING
1998-11-12T10:12:45-06:00,6010-100,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:12:45-06:00,709,EAGLENA,6010-100,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,"Replace worn bearings, index plate and bolts.",12700,0,,0,SHIPPING
1998-11-12T10:12:45-06:00,6010-20,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:12:45-06:00,701,EAGLENA,6010-20,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Clean motor.,12700,0,,0,SHIPPING
1998-11-12T10:12:45-06:00,6010-30,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:12:45-06:00,702,EAGLENA,6010-30,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Inspect gear reducer unit. Check gear box oil.,12700,0,,0,SHIPPING
1998-11-12T10:12:45-06:00,6010-40,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:12:45-06:00,703,EAGLENA,6010-40,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,"Inspect, clean, and lubricate drive chain.",12700,0,,0,SHIPPING
1998-11-12T10:12:45-06:00,6010-50,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:12:45-06:00,704,EAGLENA,6010-50,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check conveyor belt & pulleys for proper tension.,12700,0,,0,SHIPPING
1998-11-12T10:12:45-06:00,6010-60,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:12:45-06:00,705,EAGLENA,6010-60,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Inspect and lubricate roller bearings and wheels.,12700,0,,0,SHIPPING
1998-11-12T10:12:45-06:00,6010-70,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:12:45-06:00,706,EAGLENA,6010-70,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Operate conveyor to ensure that unit runs quietly.,12700,0,,0,SHIPPING
1998-11-12T10:12:45-06:00,6010-80,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:12:45-06:00,707,EAGLENA,6010-80,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Change oil in gear reducer. Examine drained oil. ,12700,0,,0,SHIPPING
1998-11-12T10:12:45-06:00,6010-90,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:12:45-06:00,708,EAGLENA,6010-90,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Record amperage and voltage with motor operating.,12700,0,,0,SHIPPING
1998-11-12T10:13:14-06:00,6011-10,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:13:14-06:00,710,EAGLENA,6011-10,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Electrical Subsystems and components,11200,0,,0,BR200
1998-11-12T10:13:14-06:00,6011-20,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:13:14-06:00,711,EAGLENA,6011-20,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Motor and Mounts,11200,0,,0,BR200
1998-11-12T10:13:14-06:00,6011-30,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:13:14-06:00,712,EAGLENA,6011-30,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Filtration Units,11200,0,,0,BR200
1998-11-12T10:13:14-06:00,6011-40,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:13:14-06:00,713,EAGLENA,6011-40,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Conduct Air Quality Chemical Tests,11200,0,,0,BR200
1998-11-12T10:13:14-06:00,6011-50,MAXIMO,WAPPR,MAXIMO,1998-11-12T10:13:14-06:00,714,EAGLENA,6011-50,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Operate to ensure safety,11200,0,,0,BR200
1998-12-31T10:14:24-06:00,6012-10,MAXIMO,WAPPR,MAXIMO,1998-12-31T10:14:24-06:00,715,EAGLENA,6012-10,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Electrical Subsystems and components,11300,0,,0,BR300
1998-12-31T10:14:24-06:00,6012-20,MAXIMO,WAPPR,MAXIMO,1998-12-31T10:14:24-06:00,719,EAGLENA,6012-20,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Ignitor and clean connections,11300,0,,0,BR300
1998-12-31T10:14:24-06:00,6012-30,MAXIMO,WAPPR,MAXIMO,1998-12-31T10:14:24-06:00,716,EAGLENA,6012-30,WAPPR,0,,0,,BEDFORD,Waiting on approval,,0,0,,Activity,,Check Filtration System and Compression,11300,0,,0,BR300
